EMP0001|BanChuNhiem|123456|1|0
EMP0002|Member|123456|3|1
EMP0003|Member|123456|0|0
EMP0004|Member|123456|3|1
EMP0005|Member|123456|2|0
EMP0006|Member|123456|3|1
EMP0007|Member|123456|0|0
EMP0008|Member|123456|3|1
EMP0009|Member|123456|1|0
EMP0010|Member|123456|2|0
EMP0011|BanChuNhiem|123456|0|0
EMP0012|Member|123456|0|0
EMP0013|Member|123456|2|0
EMP0014|Member|123456|1|0
EMP0015|Member|123456|1|0
EMP0016|Member|123456|1|0
EMP0017|Member|123456|1|0
EMP0018|Member|123456|0|0
EMP0019|Member|123456|2|0
EMP0020|Member|123456|2|0
EMP0021|BanChuNhiem|123456|2|0
EMP0022|Member|123456|3|1
EMP0023|Member|123456|3|1
EMP0024|Member|123456|0|0
EMP0025|Member|123456|1|0
EMP0026|Member|123456|3|1
EMP0027|Member|123456|1|0
EMP0028|Member|123456|0|0
EMP0029|Member|123456|3|1
EMP0030|Member|123456|1|0
EMP0031|BanChuNhiem|123456|1|0
EMP0032|Member|123456|2|0
EMP0033|Member|123456|0|0
EMP0034|Member|123456|2|0
EMP0035|Member|123456|3|1
EMP0036|Member|123456|1|0
EMP0037|Member|123456|3|1
EMP0038|Member|123456|1|0
EMP0039|Member|123456|3|1
EMP0040|Member|123456|3|1
EMP0041|BanChuNhiem|123456|2|0
EMP0042|Member|123456|1|0
EMP0043|Member|123456|1|0
EMP0044|Member|123456|2|0
EMP0045|Member|123456|3|1
EMP0046|Member|123456|3|1
EMP0047|Member|123456|0|0
EMP0048|Member|123456|2|0
EMP0049|Member|123456|0|0
EMP0050|Member|123456|2|0
EMP0051|BanChuNhiem|123456|3|1
EMP0052|Member|123456|0|0
EMP0053|Member|123456|0|0
EMP0054|Member|123456|1|0
EMP0055|Member|123456|2|0
EMP0056|Member|123456|2|0
EMP0057|Member|123456|0|0
EMP0058|Member|123456|2|0
EMP0059|Member|123456|3|1
EMP0060|Member|123456|1|0
EMP0061|BanChuNhiem|123456|2|0
EMP0062|Member|123456|2|0
EMP0063|Member|123456|0|0
EMP0064|Member|123456|2|0
EMP0065|Member|123456|2|0
EMP0066|Member|123456|0|0
EMP0067|Member|123456|2|0
EMP0068|Member|123456|3|1
EMP0069|Member|123456|3|1
EMP0070|Member|123456|1|0
EMP0071|BanChuNhiem|123456|1|0
EMP0072|Member|123456|2|0
EMP0073|Member|123456|0|0
EMP0074|Member|123456|2|0
EMP0075|Member|123456|0|0
EMP0076|Member|123456|3|1
EMP0077|Member|123456|2|0
EMP0078|Member|123456|1|0
EMP0079|Member|123456|3|1
EMP0080|Member|123456|0|0
EMP0081|BanChuNhiem|123456|3|1
EMP0082|Member|123456|0|0
EMP0083|Member|123456|2|0
EMP0084|Member|123456|3|1
EMP0085|Member|123456|2|0
EMP0086|Member|123456|1|0
EMP0087|Member|123456|3|1
EMP0088|Member|123456|0|0
EMP0089|Member|123456|0|0
EMP0090|Member|123456|0|0
EMP0091|BanChuNhiem|123456|2|0
EMP0092|Member|123456|1|0
EMP0093|Member|123456|1|0
EMP0094|Member|123456|0|0
EMP0095|Member|123456|1|0
EMP0096|Member|123456|3|1
EMP0097|Member|123456|2|0
EMP0098|Member|123456|0|0
EMP0099|Member|123456|3|1
EMP0100|Member|123456|0|0
EMP0101|BanChuNhiem|123456|1|0
EMP0102|Member|123456|1|0
EMP0103|Member|123456|2|0
EMP0104|Member|123456|2|0
EMP0105|Member|123456|2|0
EMP0106|Member|123456|2|0
EMP0107|Member|123456|2|0
EMP0108|Member|123456|3|1
EMP0109|Member|123456|3|1
EMP0110|Member|123456|3|1
EMP0111|BanChuNhiem|123456|0|0
EMP0112|Member|123456|0|0
EMP0113|Member|123456|0|0
EMP0114|Member|123456|0|0
EMP0115|Member|123456|0|0
EMP0116|Member|123456|1|0
EMP0117|Member|123456|3|1
EMP0118|Member|123456|2|0
EMP0119|Member|123456|0|0
EMP0120|Member|123456|1|0
EMP0121|BanChuNhiem|123456|2|0
EMP0122|Member|123456|3|1
EMP0123|Member|123456|0|0
EMP0124|Member|123456|2|0
EMP0125|Member|123456|1|0
EMP0126|Member|123456|3|1
EMP0127|Member|123456|3|1
EMP0128|Member|123456|3|1
EMP0129|Member|123456|3|1
EMP0130|Member|123456|1|0
EMP0131|BanChuNhiem|123456|2|0
EMP0132|Member|123456|2|0
EMP0133|Member|123456|0|0
EMP0134|Member|123456|0|0
EMP0135|Member|123456|3|1
EMP0136|Member|123456|3|1
EMP0137|Member|123456|1|0
EMP0138|Member|123456|0|0
EMP0139|Member|123456|2|0
EMP0140|Member|123456|2|0
EMP0141|BanChuNhiem|123456|2|0
EMP0142|Member|123456|2|0
EMP0143|Member|123456|2|0
EMP0144|Member|123456|3|1
EMP0145|Member|123456|3|1
EMP0146|Member|123456|0|0
EMP0147|Member|123456|0|0
EMP0148|Member|123456|2|0
EMP0149|Member|123456|1|0
EMP0150|Member|123456|2|0
EMP0151|BanChuNhiem|123456|1|0
EMP0152|Member|123456|1|0
EMP0153|Member|123456|1|0
EMP0154|Member|123456|3|1
EMP0155|Member|123456|0|0
EMP0156|Member|123456|2|0
EMP0157|Member|123456|2|0
EMP0158|Member|123456|1|0
EMP0159|Member|123456|1|0
EMP0160|Member|123456|2|0
EMP0161|BanChuNhiem|123456|1|0
EMP0162|Member|123456|1|0
EMP0163|Member|123456|1|0
EMP0164|Member|123456|2|0
EMP0165|Member|123456|1|0
EMP0166|Member|123456|2|0
EMP0167|Member|123456|2|0
EMP0168|Member|123456|3|1
EMP0169|Member|123456|0|0
EMP0170|Member|123456|0|0
EMP0171|BanChuNhiem|123456|1|0
EMP0172|Member|123456|1|0
EMP0173|Member|123456|0|0
EMP0174|Member|123456|2|0
EMP0175|Member|123456|1|0
EMP0176|Member|123456|0|0
EMP0177|Member|123456|2|0
EMP0178|Member|123456|0|0
EMP0179|Member|123456|1|0
EMP0180|Member|123456|2|0
EMP0181|BanChuNhiem|123456|2|0
EMP0182|Member|123456|3|1
EMP0183|Member|123456|0|0
EMP0184|Member|123456|1|0
EMP0185|Member|123456|1|0
EMP0186|Member|123456|0|0
EMP0187|Member|123456|3|1
EMP0188|Member|123456|1|0
EMP0189|Member|123456|3|1
EMP0190|Member|123456|1|0
EMP0191|BanChuNhiem|123456|2|0
EMP0192|Member|123456|2|0
EMP0193|Member|123456|3|1
EMP0194|Member|123456|1|0
EMP0195|Member|123456|0|0
EMP0196|Member|123456|0|0
EMP0197|Member|123456|0|0
EMP0198|Member|123456|0|0
EMP0199|Member|123456|1|0
EMP0200|Member|123456|0|0
EMP0201|BanChuNhiem|123456|0|0
EMP0202|Member|123456|3|1
EMP0203|Member|123456|2|0
EMP0204|Member|123456|0|0
EMP0205|Member|123456|1|0
EMP0206|Member|123456|0|0
EMP0207|Member|123456|1|0
EMP0208|Member|123456|3|1
EMP0209|Member|123456|0|0
EMP0210|Member|123456|1|0
EMP0211|BanChuNhiem|123456|0|0
EMP0212|Member|123456|0|0
EMP0213|Member|123456|1|0
EMP0214|Member|123456|2|0
EMP0215|Member|123456|2|0
EMP0216|Member|123456|0|0
EMP0217|Member|123456|2|0
EMP0218|Member|123456|1|0
EMP0219|Member|123456|2|0
EMP0220|Member|123456|1|0
EMP0221|BanChuNhiem|123456|0|0
EMP0222|Member|123456|0|0
EMP0223|Member|123456|1|0
EMP0224|Member|123456|0|0
EMP0225|Member|123456|0|0
EMP0226|Member|123456|0|0
EMP0227|Member|123456|1|0
EMP0228|Member|123456|1|0
EMP0229|Member|123456|1|0
EMP0230|Member|123456|0|0
EMP0231|BanChuNhiem|123456|2|0
EMP0232|Member|123456|1|0
EMP0233|Member|123456|2|0
EMP0234|Member|123456|2|0
EMP0235|Member|123456|2|0
EMP0236|Member|123456|3|1
EMP0237|Member|123456|2|0
EMP0238|Member|123456|1|0
EMP0239|Member|123456|3|1
EMP0240|Member|123456|2|0
EMP0241|BanChuNhiem|123456|1|0
EMP0242|Member|123456|2|0
EMP0243|Member|123456|0|0
EMP0244|Member|123456|2|0
EMP0245|Member|123456|3|1
EMP0246|Member|123456|3|1
EMP0247|Member|123456|2|0
EMP0248|Member|123456|2|0
EMP0249|Member|123456|2|0
EMP0250|Member|123456|1|0
EMP0251|BanChuNhiem|123456|1|0
EMP0252|Member|123456|3|1
EMP0253|Member|123456|3|1
EMP0254|Member|123456|3|1
EMP0255|Member|123456|2|0
EMP0256|Member|123456|3|1
EMP0257|Member|123456|3|1
EMP0258|Member|123456|3|1
EMP0259|Member|123456|1|0
EMP0260|Member|123456|0|0
EMP0261|BanChuNhiem|123456|0|0
EMP0262|Member|123456|0|0
EMP0263|Member|123456|2|0
EMP0264|Member|123456|3|1
EMP0265|Member|123456|2|0
EMP0266|Member|123456|3|1
EMP0267|Member|123456|3|1
EMP0268|Member|123456|0|0
EMP0269|Member|123456|1|0
EMP0270|Member|123456|1|0
EMP0271|BanChuNhiem|123456|3|1
EMP0272|Member|123456|2|0
EMP0273|Member|123456|1|0
EMP0274|Member|123456|0|0
EMP0275|Member|123456|2|0
EMP0276|Member|123456|1|0
EMP0277|Member|123456|1|0
EMP0278|Member|123456|3|1
EMP0279|Member|123456|1|0
EMP0280|Member|123456|0|0
EMP0281|BanChuNhiem|123456|0|0
EMP0282|Member|123456|3|1
EMP0283|Member|123456|1|0
EMP0284|Member|123456|2|0
EMP0285|Member|123456|1|0
EMP0286|Member|123456|2|0
EMP0287|Member|123456|3|1
EMP0288|Member|123456|2|0
EMP0289|Member|123456|3|1
EMP0290|Member|123456|1|0
